Protein,INT_M.1,INT_M.2,POS_M.1,POS_M.2,pvalue,log2FC,imputed_log2FC,imputed_Pvalue,imputed_adjPvalue
Q3TA38,15.36618559,15.76970873,15.41610477,14.17843144,0.306250655,0.770679055,0.770679055,0.306250655,0.997566344
Q3TC93,15.18290438,15.66176815,16.13772125,15.72090022,0.407543915,-0.506974466,-0.506974466,0.407543915,0.997566344
Q3TCH7,13.2896641,13.49385178,12.87668572,13.51861012,0.811071066,0.194110024,0.194110024,0.811071066,0.997566344
Q3TCJ8,13.51237011,13.08663385,12.04732844,12.0174696,0.237137578,1.26710296,1.26710296,0.237137578,0.988262249
Q3TEA8,15.24592403,15.11653369,15.381328,15.41705039,0.649011281,-0.217960334,-0.217960334,0.649011281,0.997566344
Q3THK7,15.57352885,15.80241539,15.13775166,14.90904203,0.374307851,0.664575277,0.664575277,0.374307851,0.997566344
Q3THW5;P0C0S6,17.76614068,17.56318973,17.97238579,17.56012976,0.809108623,-0.101592569,-0.101592569,0.809108623,0.997566344
Q3TIR1,16.56428349,16.75902992,17.03649561,16.59396003,0.834517113,-0.153571116,-0.153571116,0.834517113,0.997566344
Q3TIV5,16.02258455,15.92256118,14.75504404,14.63617144,0.124756627,1.276965123,1.276965123,0.124756627,0.988262249
Q3TKT4,14.30408528,14.48902476,14.33470152,14.21442051,0.809566751,0.121994013,0.121994013,0.809566751,0.997566344
Q3TL26,13.9602735,14.78166707,14.08331311,13.50457074,0.415169717,0.577028362,0.577028362,0.415169717,0.997566344
Q3TL44,14.83880999,14.58877319,14.88417052,14.62981194,0.945812624,-0.043199646,-0.043199646,0.945812624,0.997566344
Q3TLH4,14.64096627,14.32790345,13.64438846,13.67021364,0.261445506,0.82713381,0.82713381,0.261445506,0.996315489
Q3TLI0,14.84967935,15.01048676,14.93795517,14.47575689,0.586845083,0.22322703,0.22322703,0.586845083,0.997566344
Q3TMH2,13.25940491,13.17503488,13.18507674,12.32164629,0.584524564,0.46385838,0.46385838,0.584524564,0.997566344
Q3TRM4,15.92379172,16.41678104,15.17203678,14.90421123,0.402639967,1.132162372,1.132162372,0.402639967,0.997566344
Q3TXS7,15.06453521,15.43418176,15.15869966,15.10196064,0.866179179,0.119028338,0.119028338,0.866179179,0.997566344
Q3TXS7;J3QN38,15.21097568,15.17761419,14.91204727,15.3944292,0.957689622,0.041056699,0.041056699,0.957689622,0.997566344
Q3TZZ7,16.05437452,16.00088464,15.95262467,15.89263803,0.829905467,0.104998227,0.104998227,0.829905467,0.997566344
Q3U0M1,15.3193839,15.51376942,15.47484655,15.14115488,0.865914311,0.108575945,0.108575945,0.865914311,0.997566344
Q3U0V1,14.77600006,14.80829689,14.87905237,14.73039767,0.98513046,-0.012576541,-0.012576541,0.98513046,0.997566344
Q3U186,13.02914943,13.1430588,11.65892627,12.0807477,0.251709171,1.216267125,1.216267125,0.251709171,0.990420869
P23819;Q9Z2W8,18.93283758,18.72527305,17.60124848,17.76286213,0.018956905,1.14700001,1.14700001,0.018956905,0.988262249
Q3U9G9,15.78671311,15.95628737,15.92827586,16.19426789,0.738548107,-0.189771634,-0.189771634,0.738548107,0.997566344
Q3UBX0,15.12678512,15.42705089,16.09378892,15.5576731,0.3227367,-0.548813003,-0.548813003,0.3227367,0.997566344
Q3UDP0,14.41851149,15.05142139,14.42002599,14.37931067,0.598416912,0.335298106,0.335298106,0.598416912,0.997566344
Q3UFY8,14.50779464,14.27328567,13.45930353,13.69490195,0.219307034,0.813437414,0.813437414,0.219307034,0.988262249
Q3UGC7;Q66JS6,17.71987681,18.49471145,18.54781234,16.90799555,0.60623332,0.379390183,0.379390183,0.60623332,0.997566344
Q3UGX3,16.52380742,16.48913459,16.25212009,16.44065116,0.784795422,0.160085378,0.160085378,0.784795422,0.997566344
Q3UH68,14.47459321,14.72270082,14.37456407,13.72557928,0.465151471,0.548575341,0.548575341,0.465151471,0.997566344
Q3UHJ0,14.89992332,14.97749899,14.75694218,14.44708323,0.643103991,0.336698451,0.336698451,0.643103991,0.997566344
Q3UHK6,14.05500321,14.40983615,15.04811342,14.61855349,0.343817256,-0.600913778,-0.600913778,0.343817256,0.997566344
Q3UHX2,16.20663313,15.9082181,16.09918517,15.89282032,0.930239656,0.061422871,0.061422871,0.930239656,0.997566344
Q3UIU2,12.63015334,13.09397869,12.48386615,12.09872299,0.413651823,0.570771445,0.570771445,0.413651823,0.997566344
Q3UJB0,15.62399393,15.18601206,15.13907372,14.87251217,0.435516833,0.399210052,0.399210052,0.435516833,0.997566344
Q3UJB9,15.25997847,15.37190051,15.23217648,14.92022459,0.680231411,0.239738955,0.239738955,0.680231411,0.997566344
Q3UJU9,17.00754493,16.57901158,16.12868939,15.7111922,0.342282327,0.873337457,0.873337457,0.342282327,0.997566344
Q3UL36,15.5475557,15.65957574,15.07477807,14.9925404,0.350919952,0.569906485,0.569906485,0.350919952,0.997566344
Q3ULD5,15.51555569,15.64007048,15.23472265,14.53915881,0.276151457,0.690872356,0.690872356,0.276151457,0.996315489
Q3ULF4,15.13146829,15.64224813,14.17918457,13.86087612,0.120358993,1.366827866,1.366827866,0.120358993,0.988262249
Q3UMB5,16.21728914,16.41405936,16.65454586,16.33121276,0.631614978,-0.177205062,-0.177205062,0.631614978,0.997566344
Q3UMF0,15.97155127,16.05724591,15.84926903,15.42135354,0.5420871,0.379087306,0.379087306,0.5420871,0.997566344
Q3UMR5,15.58526803,15.75424803,15.77391338,15.26925802,0.794502891,0.148172331,0.148172331,0.794502891,0.997566344
Q3UNZ8,15.56217005,16.08161774,15.39605196,15.3897157,0.443352257,0.429010062,0.429010062,0.443352257,0.997566344
Q3UPF5,16.41073289,16.2736135,16.65144416,15.98268169,0.960349679,0.02511027,0.02511027,0.960349679,0.997566344
Q3UPL0,16.18905295,16.13838669,16.32619577,16.26238557,0.829229643,-0.13057085,-0.13057085,0.829229643,0.997566344
Q3URD3,15.84370027,15.48025376,15.793019,15.76929549,0.837054197,-0.119180229,-0.119180229,0.837054197,0.997566344
Q3URE1,16.67667958,16.90798364,15.62625359,15.61816624,0.102699847,1.170121694,1.170121694,0.102699847,0.988262249
Q3UV17,18.59925182,16.09071204,16.26834096,16.48950305,0.342198478,0.966059927,0.966059927,0.342198478,0.997566344
Q3UVG3,11.92737057,12.2395687,13.06981895,12.57591736,0.27943466,-0.739398523,-0.739398523,0.27943466,0.996315489
Q3UW53,14.88895377,15.25639121,14.84087258,14.6651224,0.519356397,0.319674997,0.319674997,0.519356397,0.997566344
Q9QYR9,10.44356521,10.43139313,9.774474,9.871751,NA,Inf,0.61436667,0.005097698,0.988262249
Q3V384,16.68510465,16.32435637,15.12157399,14.85287083,0.081091822,1.517508101,1.517508101,0.081091822,0.988262249
Q4KMM3,14.30449393,14.35775817,15.11841391,14.35768945,0.525423617,-0.406925633,-0.406925633,0.525423617,0.997566344
Q4VAA2,16.17178562,16.41780128,16.27964266,15.79076117,0.74415424,0.259591539,0.259591539,0.74415424,0.997566344
Q501J7,15.77535307,15.10521285,15.07531201,14.58970966,0.354705253,0.60777213,0.60777213,0.354705253,0.997566344
Q52KI8,16.23821812,15.95294595,16.17068794,16.1428051,0.932274063,-0.061164482,-0.061164482,0.932274063,0.997566344
Q569Z5,15.71719509,15.84482114,15.48881331,15.38017673,0.454552069,0.346513094,0.346513094,0.454552069,0.997566344
Q569Z6,16.32303479,16.35884378,16.21314908,15.9407508,0.619726891,0.263989345,0.263989345,0.619726891,0.997566344
Q570Y9,16.96465674,17.21000539,17.4511306,16.76771893,0.970440344,-0.022093702,-0.022093702,0.970440344,0.997566344
Q58A65,16.7307498,16.73108361,16.35826525,16.17293387,0.399560272,0.465317146,0.465317146,0.399560272,0.997566344
Q5BLK4,14.07003706,13.87354024,13.70195618,13.90773568,0.767027017,0.166942723,0.166942723,0.767027017,0.997566344
Q5EG47,15.00031705,15.0281232,14.53819551,14.62299042,0.332247288,0.43362716,0.43362716,0.332247288,0.997566344
Q5FWK3,15.5396291,15.93665646,16.21660461,15.97741005,0.506765566,-0.35886455,-0.35886455,0.506765566,0.997566344
Q5H8C4,15.19946702,15.40355145,15.06264769,14.94385457,0.51562598,0.298258105,0.298258105,0.51562598,0.997566344
Q5HZI1,15.01650063,14.95263326,14.77892039,14.55460041,0.571329963,0.317806542,0.317806542,0.571329963,0.997566344
Q5NCE8,15.34706766,15.58918297,14.77653584,14.50698934,0.164339075,0.82636272,0.82636272,0.164339075,0.988262249
Q5ND04,14.06524782,13.69653291,14.29404631,13.34332454,0.900867186,0.062204943,0.062204943,0.900867186,0.997566344
Q5ND34,11.79911969,12.08550565,12.63732677,11.86642894,0.7479189,-0.309565177,-0.309565177,0.7479189,0.997566344
Q5SSH7,13.99448103,14.31782619,14.12794824,13.99688514,0.875769344,0.093736921,0.093736921,0.875769344,0.997566344
Q5SUA5,14.05426514,14.81718354,15.98992663,16.48148412,0.079275541,-1.799981037,-1.799981037,0.079275541,0.988262249
Q5SUR0,17.68354604,17.28147637,16.77946785,16.45848559,0.198155952,0.863534483,0.863534483,0.198155952,0.988262249
Q5SVR0,15.0270813,15.23936815,14.97609013,14.84326207,0.684350138,0.22354863,0.22354863,0.684350138,0.997566344
Q5SW19,16.72327764,16.18461498,15.62790998,15.34446485,0.167392766,0.96775889,0.96775889,0.167392766,0.988262249
Q5SWT3,16.5667056,16.67265962,15.08684114,15.20781509,0.065174897,1.472354498,1.472354498,0.065174897,0.988262249
Q5SWU9,17.44660809,18.0322588,17.36302617,17.57022287,0.650401778,0.272808926,0.272808926,0.650401778,0.997566344
Q5SX39,15.19379749,15.46410141,14.57380444,16.07957474,0.997738116,0.00225986,0.00225986,0.997738116,0.999382687
Q5SX39;Q5SX40,13.69707616,13.29476432,10.70442244,15.32108252,0.791212087,0.483167764,0.483167764,0.791212087,0.997566344
Q5SX39;Q5SX40;G3UW82,11.84439193,13.24929126,12.26194798,13.9030345,0.640135914,-0.535649648,-0.535649648,0.640135914,0.997566344
Q5SYL3,15.10115498,15.12879989,14.47801117,14.50643156,0.454288306,0.622756069,0.622756069,0.454288306,0.997566344
Q5U3K5,15.17925809,15.13314221,14.68797705,14.51064382,0.48903101,0.55688972,0.55688972,0.48903101,0.997566344
Q5U458,14.64410546,14.7457836,13.90237685,13.89262967,0.310201596,0.797441273,0.797441273,0.310201596,0.997566344
Q5XG73,15.1133751,15.31502761,15.15424756,14.7559472,0.724513994,0.259103973,0.259103973,0.724513994,0.997566344
Q5XJY5,15.75419581,15.79288869,16.01931231,15.85467697,0.739602009,-0.163452387,-0.163452387,0.739602009,0.997566344
Q5XKE0,13.09513387,13.43891533,12.38942753,14.70229466,0.814784268,-0.278836493,-0.278836493,0.814784268,0.997566344
Q5XKN4,16.67714152,16.42929231,17.03359507,16.69628839,0.506599918,-0.311724811,-0.311724811,0.506599918,0.997566344
Q5XPI3,14.7432566,14.49847527,14.55860008,14.28004576,0.650715872,0.201543017,0.201543017,0.650715872,0.997566344
Q60597,16.02717233,16.48611409,14.03153178,14.24808975,0.067321774,2.116832446,2.116832446,0.067321774,0.988262249
Q60597;E9Q7L0,14.89037618,15.46974125,13.40640198,12.9497364,0.100326575,2.001989525,2.001989525,0.100326575,0.988262249
Q60598,16.08739025,16.21690891,16.30394124,15.97032827,0.978171502,0.015014826,0.015014826,0.978171502,0.997566344
Q60605,14.63926832,15.01043804,15.29620866,15.06861823,0.560236812,-0.357560259,-0.357560259,0.560236812,0.997566344
Q60634,16.03396054,16.15750256,16.35202025,16.37202551,0.612402568,-0.266291326,-0.266291326,0.612402568,0.997566344
Q60668,15.60686784,15.21727616,15.76386073,15.97540019,0.422136947,-0.457558459,-0.457558459,0.422136947,0.997566344
Q60710,14.18856918,14.72128612,16.00923961,16.45485766,0.106921911,-1.777120988,-1.777120988,0.106921911,0.988262249
Q60714,14.99329224,15.31181926,15.71274193,15.74609438,0.358843203,-0.576862407,-0.576862407,0.358843203,0.997566344
Q60737,15.83232681,15.88900724,15.41092877,15.0637396,0.249762846,0.623332838,0.623332838,0.249762846,0.990420869
Q60749,18.15827438,18.07022579,18.30639106,18.60754705,0.519599981,-0.342718971,-0.342718971,0.519599981,0.997566344
Q60749;Q9WU01,15.83108453,15.70000615,16.01893908,15.8922582,0.763038014,-0.190053296,-0.190053296,0.763038014,0.997566344
Q60790,13.90657792,14.56555362,15.10139311,15.07476304,0.179546806,-0.852012307,-0.852012307,0.179546806,0.988262249
Q60823,16.82552341,16.96605241,16.75037467,16.468318,0.640819734,0.286441579,0.286441579,0.640819734,0.997566344
Q60854,15.4455074,15.75155358,17.13388582,17.16269249,0.067146482,-1.549758668,-1.549758668,0.067146482,0.988262249
Q60864,16.09257792,16.12005748,16.03683546,15.93629403,0.8288272,0.119752952,0.119752952,0.8288272,0.997566344
Q60865,15.65653526,15.55850004,15.19922233,15.03100541,0.302715977,0.49240378,0.49240378,0.302715977,0.997566344
Q60870,17.70859895,17.15036213,18.57905808,18.19940396,0.239961942,-0.959750476,-0.959750476,0.239961942,0.988262249
Q60902,16.39478944,16.27934053,16.03184162,15.93344706,0.488622359,0.35442065,0.35442065,0.488622359,0.997566344
Q60930,17.19633317,17.51686522,16.3491257,15.930899,0.113181699,1.216586846,1.216586846,0.113181699,0.988262249
Q60931,16.03849847,16.66103419,15.8168065,15.84391729,0.397750218,0.519404427,0.519404427,0.397750218,0.997566344
Q60936,17.62808442,17.68243444,15.43842282,15.53665587,0.110023746,2.167720086,2.167720086,0.110023746,0.988262249
Q61033,12.77247954,12.34257475,13.3394325,12.28250931,0.747016528,-0.253443759,-0.253443759,0.747016528,0.997566344
Q61035,15.12541347,14.87589331,14.94708898,14.70757483,0.740512187,0.173321486,0.173321486,0.740512187,0.997566344
Q61035;Q99KK9,15.97819652,15.77689562,15.22554638,15.39053845,0.232730458,0.56950366,0.56950366,0.232730458,0.988262249
Q61074,14.8134806,14.23586465,13.8622499,14.02937351,0.521292935,0.578860919,0.578860919,0.521292935,0.997566344
Q61081,14.71922575,14.28960489,14.36925653,14.5252761,0.932841675,0.057149007,0.057149007,0.932841675,0.997566344
Q61087,14.69702184,14.29476432,14.87714032,13.7137087,0.796182561,0.200468574,0.200468574,0.796182561,0.997566344
Q61102,14.34891517,14.73763651,14.53591428,14.30835255,0.85557299,0.121142426,0.121142426,0.85557299,0.997566344
Q61133,13.86292788,14.58970966,14.56629193,13.77571315,0.936454535,0.05531623,0.05531623,0.936454535,0.997566344
Q61136,15.02842411,15.11313169,15.1263415,15.23118367,0.816222786,-0.107984682,-0.107984682,0.816222786,0.997566344
Q61171,16.01968527,16.07622371,15.84910671,15.52331755,0.52208378,0.361742362,0.361742362,0.52208378,0.997566344
Q61183;Q9WVP6,14.31981322,14.96934155,14.5238682,14.54659306,0.883032631,0.109346753,0.109346753,0.883032631,0.997566344
Q61187,14.5158846,15.35331916,14.96095219,14.72776095,0.90342452,0.090245307,0.090245307,0.90342452,0.997566344
Q61191,16.37086596,16.64129259,16.46534654,16.16879316,0.669214082,0.189009422,0.189009422,0.669214082,0.997566344
Q61210,13.83346475,14.07286803,14.03492129,14.02488828,0.911317017,-0.076738401,-0.076738401,0.911317017,0.997566344
Q61235,13.35488855,13.17264376,13.54454144,13.44320686,0.723986646,-0.230107995,-0.230107995,0.723986646,0.997566344
Q61249,15.68208514,15.85438492,15.36956026,15.03514874,0.357217031,0.565880528,0.565880528,0.357217031,0.997566344
Q61249;Q9QZ29,15.85769231,15.81849048,15.33074497,15.14310688,0.28750818,0.601165471,0.601165471,0.28750818,0.996315489
Q61285,14.30112138,14.92185666,15.80583984,15.45461929,0.162649495,-1.01874054,-1.01874054,0.162649495,0.988262249
Q61316,14.4854225,14.54484815,14.4791626,14.05554503,0.738664945,0.247781511,0.247781511,0.738664945,0.997566344
Q61335,16.40489675,16.30554843,16.68126196,16.63907965,0.597890366,-0.304948219,-0.304948219,0.597890366,0.997566344
Q61409,15.12444969,14.99209799,15.07668015,14.84036865,0.865485812,0.099749439,0.099749439,0.865485812,0.997566344
Q61425,16.1672494,16.1885309,14.79733309,14.16781958,0.194798298,1.695313812,1.695313812,0.194798298,0.988262249
Q61554,15.87733207,15.76593353,16.59943345,16.56498304,0.080187128,-0.760575447,-0.760575447,0.080187128,0.988262249
Q61584,17.93836207,17.81396903,18.19695745,17.45000299,0.961561777,0.052685326,0.052685326,0.961561777,0.997566344
Q61584;Q9WVR4;P35922,17.64378574,17.51398969,17.34143195,17.11003464,0.459216079,0.35315442,0.35315442,0.459216079,0.997566344
Q61586,15.60296265,15.47018923,14.48436778,14.62670133,0.24122064,0.981041385,0.981041385,0.24122064,0.988262249
Q61595,14.38140403,14.05869654,13.85665103,14.00153459,0.605386489,0.290957476,0.290957476,0.605386489,0.997566344
Q61598,17.52749228,17.22975764,17.30990262,18.08804285,0.69362444,-0.320347777,-0.320347777,0.69362444,0.997566344
Q61655;Q8BZY3,14.25355206,14.35899453,14.66833102,15.03617361,0.437143652,-0.54597902,-0.54597902,0.437143652,0.997566344
Q61656,15.95147119,16.30386714,16.30036604,15.63361062,0.790123753,0.160680839,0.160680839,0.790123753,0.997566344
Q61656;Q501J6,15.1589252,15.33112688,15.39211614,15.30833903,0.849370738,-0.105201542,-0.105201542,0.849370738,0.997566344
Q61699,16.2733987,16.2192634,15.53814137,15.36434612,0.125856001,0.795087306,0.795087306,0.125856001,0.988262249
Q61733,17.53422065,17.14981401,16.14666868,15.84296109,0.076337653,1.347202445,1.347202445,0.076337653,0.988262249
Q9EQK5,10.06609,9.699850035,10.34728917,10.65499397,0.03952749,-0.801291535,-0.801291535,0.03952749,0.988262249
Q61768,15.80835242,15.81181073,15.84568323,15.84546101,0.948284385,-0.035490543,-0.035490543,0.948284385,0.997566344
Q61768;P28738;P33175,15.40201109,15.54922762,15.63407858,15.31480158,0.998155698,0.001179273,0.001179273,0.998155698,0.999382687
Q61792,16.49797177,16.73511296,17.49123045,17.07037695,0.364639431,-0.664261337,-0.664261337,0.364639431,0.997566344
Q61878,17.67369554,17.3442092,15.60298877,15.86188657,0.176283603,1.776514706,1.776514706,0.176283603,0.988262249
Q61879,11.98268404,12.5280414,12.32643433,11.97902715,0.870904515,0.102631975,0.102631975,0.870904515,0.997566344
Q61937,15.92058637,15.81694791,15.86834119,15.70290256,0.874130988,0.083145263,0.083145263,0.874130988,0.997566344
Q61990,15.84233481,15.83773533,16.26275985,15.8425978,0.665461853,-0.212643757,-0.212643757,0.665461853,0.997566344
Q62000,14.30881342,14.83204186,14.80802553,14.15011867,0.872785316,0.091355536,0.091355536,0.872785316,0.997566344
Q62009,15.07205061,15.52605922,15.31912305,15.21678788,0.958205468,0.031099453,0.031099453,0.958205468,0.997566344
Q62009;CON__Q2KJC7,15.58049413,15.87486131,15.34820945,15.26883437,0.329446031,0.419155808,0.419155808,0.329446031,0.997566344
Q62093,16.13191723,15.27007628,15.58393483,16.31463635,0.596963398,-0.248288831,-0.248288831,0.596963398,0.997566344
Q62095,15.43527959,15.81678368,16.16225363,16.07430874,0.54317715,-0.492249553,-0.492249553,0.54317715,0.997566344
