"","UNIPROT","SYMBOL","X.1","NegControl.1","NegControl.2","INT.1","INT.2","INT.3","INT.4","POS.1","POS.2","POS.3","POS.4","pvalue","imputed_log2FC","imputed_Pvalue","imputed_adjPvalue","X","log10pvalue","diffexpressed","unpacked"
"1617","Q6A0A2","Larp4b",733,13.91886324,12.91210342,14.71590838,15.06827446,14.78182073,14.7161228,14.07196507,14.75619143,14.55434902,14.66494721,0.255536499,-0.308668409,0.255536499,0.509821902,NA,5.92547059591119,"NS","Q6A0A2"
"1618","Q6A0A9","Fam120a",1124,14.03963807,13.87870608,16.80191329,17.70837251,16.96803765,16.80442852,15.48702945,17.02507466,16.56209899,16.59860438,0.116714668,-0.652486121,0.116714668,0.337912803,NA,9.32874560996982,"NS","Q6A0A9"
"1619","Q6A4J8","Usp7",583,11.13579811,11.23245719,13.86722156,14.86339393,14.4081071,14.56663699,13.20566847,14.66496162,14.83357747,14.22450518,0.633977822,-0.194161711,0.633977822,0.796862553,NA,1.97925934470773,"NS","Q6A4J8"
"1620","Q6AW69","Cgnl1",1240,9.813139851,9.698183744,12.45203527,12.48929606,12.87255946,12.50667949,10.30492167,12.25003189,12.58127121,11.96596461,0.136032021,-0.804595227,0.136032021,0.357379988,NA,8.66358849668574,"NS_INT","Q6AW69"
"1621","Q6DIC0","Smarca2",502,13.0297876,12.54609864,13.92712979,14.91914266,14.50339098,14.60066792,13.68343329,14.6163191,14.61332905,14.55152803,0.697110982,-0.121430467,0.697110982,0.831229627,NA,1.56698075512765,"NS","Q6DIC0"
"1622","Q6NSR3","Adck2",1160,11.69156906,11.3539187,15.45872701,15.34231778,16.19806129,15.49569891,14.0454184,14.76113565,15.77897545,15.14090963,0.11606711,-0.692091465,0.11606711,0.336635925,NA,9.35290829091257,"NS","Q6NSR3"
"1623","Q6NV83","U2surp",1191,12.5072,11.69970258,16.61898765,16.95242276,17.07085469,16.51181441,15.32266757,16.36690273,16.13020856,16.42840925,0.04966927,-0.72647285,0.04966927,0.228543373,NA,13.0391222287777,"NS","Q6NV83"
"1624","Q6NZC7",NA,854,11.25073688,11.89701347,15.13887173,15.71506405,15.15579367,15.14039044,14.07802523,15.57474204,15.00154014,14.90758596,0.277719033,-0.397056631,0.277719033,0.529552761,NA,5.56394355598601,"NS","Q6NZC7"
"1625","Q6NZJ6","Eif4g1",1285,12.68152124,12.88903722,16.6418764,17.53050544,16.92580648,16.8576496,15.27990717,16.57052877,16.38492082,16.19493248,0.028594011,-0.881387171,0.028594011,0.17010306,NA,15.4372492008848,"INT","Q6NZJ6"
"1626","Q6NZR5","Skiv2l",433,11.02049387,10.52140414,13.69501074,14.28004576,13.98974928,13.95909634,13.35700209,14.26407602,14.13835181,13.95128471,0.827820513,-0.053296873,0.827820513,0.904388362,NA,0.820638161904776,"NS","Q6NZR5"
"1627","Q6P1H6","Ankle2",407,11.62935662,12.78174902,14.82927678,16.22761594,14.68917902,15.96049976,14.73100075,16.61381824,15.38299546,14.84539204,0.955813566,-0.033341254,0.955813566,0.976175509,NA,0.1962680976717,"NS","Q6P1H6"
"1628","Q6P4T2","Snrnp200",936,13.16031265,12.94533409,15.71928186,16.44245759,15.53317762,16.00107827,14.62153681,16.05689169,15.56245113,15.56447701,0.20135241,-0.472659675,0.20135241,0.437015614,NA,6.96043167926738,"NS","Q6P4T2"
"1629","Q6P542","Abcf1",1237,12.41845878,12.82311662,15.79430983,16.96715695,15.97027626,15.98577524,14.50040142,15.8599049,15.57208685,15.57707643,0.072171504,-0.802012169,0.072171504,0.275470786,NA,11.4163424423673,"NS_INT","Q6P542"
"1630","Q6P549","Inppl1",1093,11.84199768,12.45720489,14.9592939,15.74740741,15.04827387,15.30776647,13.80949216,15.23533091,14.81756524,14.70101355,0.110982365,-0.624834951,0.110982365,0.330966189,NA,9.54746024741659,"NS","Q6P549"
"1631","Q6P8I4","Pcnp",1343,10.58629059,11.84631846,16.25132408,16.94992252,16.71150547,16.27727852,14.69029719,15.99828651,15.85277871,15.43162528,0.03181632,-1.054260725,0.03181632,0.179542433,NA,14.9735005398287,"INT","Q6P8I4"
"1632","Q6P8X1","Snx6",554,11.15153544,10.58924159,14.71877359,15.51779816,14.80990018,14.8727932,14.01214062,15.29790228,15.08464777,14.85813891,0.627336707,-0.166608887,0.627336707,0.791454204,NA,2.02499300090362,"NS","Q6P8X1"
"1633","Q6P9J5","Kank4",340,13.37313704,13.66578003,16.57931594,16.42565848,16.72879742,16.4690217,15.83824371,16.71357447,16.9924737,16.85623098,0.851811039,0.049432331,0.851811039,0.918288356,NA,0.696567360094868,"NS","Q6P9J5"
"1634","Q6P9Q6","Fkbp15",835,11.99066636,12.06031928,14.86520635,15.4580594,15.3074259,15.42347962,14.0434552,15.18658294,15.15016588,15.12073632,0.217757308,-0.388307732,0.217757308,0.458834011,NA,6.62027261023785,"NS","Q6P9Q6"
"1635","Q6P9R2","Oxsr1",488,12.48212022,12.74182548,14.97446952,15.52801685,15.36963142,15.01882321,14.11284671,15.54922419,15.27753603,15.51111465,0.756313348,-0.110054856,0.756313348,0.868037581,NA,1.21298234773018,"NS","Q6P9R2"
"1636","Q6PAM1","Txlna",838,12.55624073,12.85486086,16.06796715,15.96670204,16.10607138,15.74713104,14.87464805,15.991922,16.14787718,15.31564728,0.222000407,-0.389444273,0.222000407,0.462737421,NA,6.53646229343541,"NS","Q6PAM1"
"1637","Q6PAR5","Gapvd1",787,13.85692119,13.74267808,15.84524022,16.2010752,16.0861597,16.11323733,14.73027142,16.0502793,16.08666905,15.9656467,0.29424923,-0.353211492,0.29424923,0.538684636,NA,5.31284664957556,"NS","Q6PAR5"
"1638","Q6PB44","Ptpn23",748,11.09799675,11.17752477,14.25735661,14.83662189,14.26011915,14.31529298,13.15254908,14.50437557,14.39112371,14.32805908,0.346568613,-0.323320794,0.346568613,0.589689801,NA,4.60210771737913,"NS","Q6PB44"
"1639","Q6PB66","Lrpprc",1467,12.23382936,13.21953947,14.60069213,15.61685472,14.83166325,15.21359931,12.61178561,14.10287789,13.79192472,14.04100546,0.012152318,-1.428803932,0.012152318,0.137490003,NA,19.1534087444495,"INT","Q6PB66"
"1640","Q6PCP5","Mff",1303,12.19548921,11.72858885,15.20503808,16.26854843,15.20890261,15.48154944,13.55549676,15.32818098,14.92904397,14.64267674,0.068281479,-0.927160029,0.068281479,0.266265099,NA,11.6569708048961,"NS_INT","Q6PCP5"
"1641","Q6PD03","Ppp2r5a",414,12.52780948,12.00953698,15.00659417,15.86267472,15.46312881,15.73160599,14.29211746,16.14165568,15.90487182,15.58124187,0.935746678,-0.036029212,0.935746678,0.963529428,NA,0.28841706002298,"NS","Q6PD03"
"1642","Q6PDG5","Smarcc2",970,14.17656276,13.65206069,16.44787424,17.16329588,16.39079033,16.76823603,14.90684363,16.76746031,16.55976544,16.50074853,0.286934112,-0.508844639,0.286934112,0.535741813,NA,5.42217817830279,"NS","Q6PDG5"
"1646","Q6PDH0","Phldb1",1086,10.99266695,14.01846101,15.68378965,15.90524596,15.59455788,16.3589602,13.79978753,15.86607148,15.76256371,15.65287298,0.437865041,-0.615314497,0.437865041,0.661464335,NA,3.58659727351514,"NS","Q6PDH0"
"1647","Q6PDL0","Dync1li2",134,11.3630944,11.24043359,13.62810374,14.80483687,14.28749596,14.01131463,13.63549141,15.16419986,15.11345731,14.70725127,0.277771541,0.472162165,0.277771541,0.529552761,NA,5.5631225183018,"NS","Q6PDL0"
"1648","Q6PDM2","Srsf1",357,12.93724908,12.02179925,15.34820945,15.64953426,15.46698943,15.34456081,15.11489089,15.82043307,15.25096453,15.71390702,0.928547507,0.02272539,0.928547507,0.962806894,NA,0.321958716763304,"NS","Q6PDM2"
"1649","Q6PDQ2","Chd4",818,11.75442824,10.25609072,13.60014522,14.76704643,13.96884676,14.2753243,12.94418129,14.41745699,13.80100098,13.94918837,0.443816524,-0.37488377,0.443816524,0.666747405,NA,3.52796532323873,"NS","Q6PDQ2"
"1658","Q6PEB6","Mob4",469,11.42804605,11.26596659,14.33140684,15.44488547,14.76326425,14.88273856,13.96983617,15.21207835,15.20670915,14.64447596,0.787296224,-0.097298873,0.787296224,0.879999051,NA,1.03861831499548,"NS","Q6PEB6"
"1659","Q6PGB6","Naa50",1249,12.76145306,13.17315768,16.49968411,17.30285921,16.44852799,16.43031067,14.70212497,16.65816634,16.20424362,15.83734076,0.105051856,-0.819876574,0.105051856,0.321660328,NA,9.78596270307644,"NS_INT","Q6PGB6"
"1660","Q6PGC1","Dhx29",288,10.71955995,9.521678952,11.09308739,12.84650899,11.64912142,12.06147245,10.81882181,12.70563239,12.45267882,12.18846522,0.826317986,0.128851995,0.826317986,0.904224712,NA,0.828527940963457,"NS","Q6PGC1"
"1661","Q6PGF7","Exoc8",1014,13.07723298,12.19878812,15.53619479,16.12418382,15.68989105,15.78856541,14.07723298,15.93412786,15.50614342,15.39087427,0.228385767,-0.557614135,0.228385767,0.472404111,NA,6.41330964813084,"NS","Q6PGF7"
"1662","Q6PGL7","Washc2",800,13.51495912,13.68653647,15.84174382,16.34855866,16.01635285,16.28626813,14.93578812,15.97079796,16.20618177,15.91844661,0.239384911,-0.365427252,0.239384911,0.486530431,NA,6.20903227680489,"NS","Q6PGL7"
"1663","Q6PHN9","Rab35",356,13.05254043,12.15492,13.88494707,14.26673005,14.05131549,13.83319969,13.27757386,14.53932157,14.04479672,14.27155545,0.941016643,0.024263823,0.941016643,0.964690017,NA,0.264026954896991,"NS","Q6PHN9"
"1664","Q6PHZ2","Camk2d",110,13.27075332,11.9701349,14.82288843,15.48702987,15.33608595,15.32621227,14.75022263,16.10455805,16.16475493,16.17600279,0.235369624,0.555830471,0.235369624,0.481370749,NA,6.28249586439106,"NS","Q6PHZ2"
"1665","Q6PIC6","Atp1a3",1379,10.93523873,10.37471348,13.47370575,14.49622964,13.94049713,13.85057755,11.3868325,13.62901503,13.05275483,13.18272023,0.061181222,-1.127421872,0.061181222,0.247457549,NA,12.1338185290615,"NS_INT","Q6PIC6"
"1669","Q6PIE5","Atp1a2",1379,10.93523873,10.37471348,13.47370575,14.49622964,13.94049713,13.85057755,11.3868325,13.62901503,13.05275483,13.18272023,0.061181222,-1.127421872,0.061181222,0.247457549,NA,12.1338185290615,"NS_INT","Q6PIE5"
"1678","Q6PIU9",NA,1326,8.745844,9.177247,16.23063969,16.11496234,16.5023812,16.02444712,14.32762281,15.57290743,15.78853992,15.16474983,0.025063054,-1.004652593,0.025063054,0.160837707,NA,16.0096601017604,"INT","Q6PIU9"
"1679","Q6Q477","Atp2b4",429,15.25126049,15.90627995,17.25736943,17.31610472,16.99346916,17.25561875,15.7520147,17.40332831,18.10292914,17.36504084,0.920552391,-0.049812266,0.920552391,0.961986652,NA,0.359514896426175,"NS","Q6Q477"
"1683","Q6R0H7","Gnas",979,14.02114584,13.79054206,15.65853308,16.27162267,15.73192017,15.9910707,14.50330306,15.92590639,15.59520391,15.5528703,0.144880098,-0.518965742,0.144880098,0.367603453,NA,8.38991268927813,"NS","Q6R0H7"
"1684","Q6URW6","Myh14",78,15.8840452,12.34251569,15.00378251,15.62909374,14.85319501,15.22686958,15.43865504,16.26995497,15.72241255,16.03424945,0.363170363,0.688082792,0.363170363,0.605024834,NA,4.39889599883141,"NS","Q6URW6"
"1685","Q6WVG3","Kctd12",655,12.07818417,11.66888498,14.92573986,15.77445249,14.72029771,14.88259529,13.48293397,15.40194612,15.50398098,14.94795649,0.637424554,-0.241566948,0.637424554,0.799847593,NA,1.95571211239882,"NS","Q6WVG3"
"1689","Q6Y685","Tacc1",1060,11.99557246,12.338904,16.18866045,16.89723097,16.5352723,16.25657728,14.73386524,16.31826034,16.29043017,16.13916358,0.166869034,-0.599005417,0.166869034,0.399684456,NA,7.77624248165932,"NS","Q6Y685"
"1690","Q6Y7W8","Gigyf2",1488,11.24965515,12.88302637,14.21205991,15.45530605,14.37950038,15.06746598,12.31940037,13.91946545,13.53685005,13.30435283,0.022547723,-1.508565904,0.022547723,0.156394844,NA,16.4689730915034,"INT","Q6Y7W8"
"1694","Q6ZPE2","Sbf1",628,11.86155222,12.12760749,14.59543233,15.06305796,14.62548055,14.74793071,13.69272446,15.13498776,14.70870671,14.60669437,0.485866607,-0.222197061,0.485866607,0.700851832,NA,3.13482948424107,"NS","Q6ZPE2"
"1695","Q6ZPJ0","Tex2",937,12.48839364,12.72938059,16.44919704,16.8406091,16.75441984,16.77602835,15.31967492,16.73522391,16.6859465,16.18412193,0.17964249,-0.473821771,0.17964249,0.413476514,NA,7.4559093387115,"NS","Q6ZPJ0"
"1696","Q6ZPJ3","Ube2o",487,8.745844,10.2179577,12.06224856,13.5921066,12.28149541,12.93481502,11.50462039,13.30990262,13.15761536,12.45953408,0.844937729,-0.109748284,0.844937729,0.912689529,NA,0.731752969061812,"NS","Q6ZPJ3"
"1697","Q6ZPV2","Ino80",1071,12.0590064,13.25819795,14.17959813,14.72829256,14.91517914,14.7918751,13.32727194,14.5190219,14.1774974,14.17000327,0.136155198,-0.60528761,0.136155198,0.357379988,NA,8.65965773937496,"NS","Q6ZPV2"
"1698","Q6ZPZ3","Zc3h4",786,8.745844,9.177247,11.78000655,12.79879578,12.99984149,12.41487018,11.18623807,12.38745194,12.64615365,12.36169709,0.435321349,-0.352993314,0.435321349,0.661196903,NA,3.61190033679868,"NS","Q6ZPZ3"
"1699","Q6ZQ08","Cnot1",475,12.56224215,11.96965513,14.12939432,14.93073734,14.30976576,14.49654809,13.36112133,14.98677533,14.75809542,14.35816983,0.801625397,-0.100570896,0.801625397,0.888272874,NA,0.960285319930059,"NS","Q6ZQ08"
"1700","Q6ZQ38","Cand1",535,13.98600434,12.71969606,15.57158924,16.70153447,15.59921113,16.13524266,14.78097008,16.35471684,16.06522885,16.21402496,0.766807612,-0.148159194,0.766807612,0.872223592,NA,1.15313584587418,"NS","Q6ZQ38"
"1701","Q6ZQ58","Larp1",392,11.6265304,11.21286112,15.16416057,15.94683776,15.24082859,15.13233906,14.59869226,16.01419487,15.47367404,15.30723639,0.947875965,-0.022592103,0.947875965,0.969283452,NA,0.232484888648438,"NS","Q6ZQ58"
"1702","Q6ZQB6","Ppip5k2",877,12.82918757,13.38235383,15.05418033,15.88402739,15.64176954,15.52331691,14.51212316,15.16219461,15.48538909,15.30936977,0.180790956,-0.408554384,0.180790956,0.413889407,NA,7.42823298736402,"NS","Q6ZQB6"
"1703","Q6ZWN5","Rps9",956,13.73865255,13.88445674,16.1560941,16.9413346,16.28586302,16.60198728,14.91725715,16.6623809,16.06548538,16.35296282,0.242422672,-0.496798187,0.242422672,0.490596356,NA,6.1542676625471,"NS","Q6ZWN5"
"1704","Q6ZWQ0","Syne2",1067,8.745844,10.84955976,13.27805591,14.1216467,13.77267282,13.72657062,12.27187776,13.61124647,13.39185464,13.20868036,0.127706367,-0.603821703,0.127706367,0.348620114,NA,8.9378744976842,"NS","Q6ZWQ0"
"1705","Q6ZWV3","Rpl10",684,14.53752176,14.13627023,16.04772037,17.09465504,16.33580903,16.33904968,15.35806736,16.84045832,15.84168719,16.69940978,0.516654886,-0.269402869,0.516654886,0.722065782,NA,2.86799459136835,"NS","Q6ZWV3"
"1709","Q6ZWV7","Rpl35",227,15.60923646,14.45455634,17.27221059,17.12615997,17.10359517,17.12222135,16.71946904,17.72660401,17.31831331,17.72187353,0.511803478,0.215518203,0.511803478,0.719172128,NA,2.90896767157165,"NS","Q6ZWV7"
"1710","Q6ZWX6","Eif2s1",1333,13.33669315,15.14496517,16.3339763,17.16116505,16.83603002,16.99487491,14.82208699,16.41171513,16.17382235,15.80536491,0.078360661,-1.028264227,0.078360661,0.284777497,NA,11.0590190923369,"NS_INT","Q6ZWX6"
"1711","Q6ZWY9","H2bc6",220,15.44241843,14.82932676,16.08737242,16.9675591,15.93817795,16.3377531,15.9007203,17.16596005,16.42565357,16.73800909,0.534389213,0.224870109,0.534389213,0.734447232,NA,2.72142316965629,"NS","Q6ZWY9"
"1759","Q70FJ1","Akap9",48,11.55642881,11.45913493,14.02481212,14.11104441,13.37417576,14.03426465,13.7810662,15.02688679,15.33028796,15.05428838,0.03822889,0.912058095,0.03822889,0.194601331,NA,14.1760831181287,"POS","Q70FJ1"
"1760","Q71LX4","Tln2",133,12.08536123,12.08069315,15.38445131,15.97260532,15.51118085,15.47935665,14.88042514,16.28303506,16.78647165,16.29361463,0.273765778,0.473988086,0.273765778,0.528309399,NA,5.62620841646358,"NS","Q71LX4"
"1761","Q76MZ3","Ppp2r1a",399,14.01802627,13.84470576,14.79598889,15.01009097,15.20926296,15.3240047,14.0590064,15.13378441,15.72411411,15.31380419,0.939872719,-0.027159603,0.939872719,0.964690017,NA,0.269309561648954,"NS","Q76MZ3"
"1762","Q78IK4","Apool",1538,12.90864629,13.88664705,16.77144668,17.372457,16.72592974,16.69247929,14.24742414,15.61465234,15.27003977,15.30606418,0.001764135,-1.781033072,0.001764135,0.131329092,NA,27.5346818365336,"INT","Q78IK4"
"1763","Q78PY7","Snd1",246,13.47146443,12.99940495,15.11431076,15.47122129,14.88941064,14.8754134,14.56420766,15.7769984,15.44805709,15.31050118,0.531053952,0.187352058,0.531053952,0.732720382,NA,2.7486135487782,"NS","Q78PY7"
"1764","Q78ZA7","Nap1l4",714,11.84705735,12.62010525,16.51856096,18.08202426,16.81089793,16.81365595,15.56263,17.36794365,17.1341054,16.96983617,0.583036351,-0.29765597,0.583036351,0.761934637,NA,2.34304367116529,"NS","Q78ZA7"
"1768","Q791V5","Mtch2",1514,14.18862656,15.13550799,16.96626645,17.79414123,17.04785762,17.68250176,14.6966476,16.50744303,16.09360992,15.71965328,0.008486157,-1.618353308,0.008486157,0.131329092,NA,20.7128893773521,"INT","Q791V5"
"1769","Q7M6Y3","Picalm",530,13.81292313,11.91634192,14.81082896,15.5721985,14.90914669,15.01626603,13.91570135,15.39752643,15.11375498,15.30774737,0.78461279,-0.143427507,0.78461279,0.879864004,NA,1.05344616699536,"NS","Q7M6Y3"
"1770","Q7TMB8","Cyfip1",149,15.05320469,13.79532945,16.37131722,17.17455513,16.52121702,16.90395244,16.05038011,17.54026428,17.30599046,17.78698426,0.38432267,0.428144326,0.38432267,0.620858228,NA,4.15303997098174,"NS","Q7TMB8"
"1774","Q7TMF3","Ndufa12",1525,17.10031328,19.814814,19.88644976,19.43851573,19.82404509,19.62043821,17.19229281,18.79648962,18.259026,17.70886834,0.027216473,-1.703193005,0.027216473,0.167842122,NA,15.6516815598368,"INT","Q7TMF3"
"1775","Q7TMK9","Syncrip",967,12.03567934,11.42974065,14.83554481,16.09242195,15.08433033,15.14956521,13.73846363,15.49988161,15.00622372,14.89346207,0.292213885,-0.505957817,0.292213885,0.538435347,NA,5.34299151729538,"NS","Q7TMK9"
"1776","Q7TMM9","Tubb2a",219,15.57012253,14.53970408,15.50946575,15.42636305,16.03185194,16.23535984,15.02462026,16.04891254,16.23691111,16.81001927,0.615055681,0.229355652,0.615055681,0.780794984,NA,2.11085565758864,"NS","Q7TMM9"
"1777","Q7TNG8","Ldhd",1425,13.42560931,14.62519513,15.70046681,15.58273004,15.57459353,15.71941556,13.4566111,14.97113936,14.83885922,14.16584915,0.014070088,-1.286186782,0.014070088,0.140700881,NA,18.5170318630407,"INT","Q7TNG8"
"1778","Q7TQD2","Tppp",1217,10.79201043,11.76633139,14.47293002,15.40776051,14.38786112,14.49019911,13.23146556,14.39654706,14.2027732,13.89553972,0.081713863,-0.758106306,0.081713863,0.289972526,NA,10.8770425786581,"NS","Q7TQD2"
"1779","Q7TQH0","Atxn2l",1138,13.09476872,13.12473086,16.08014999,16.75021872,16.2378066,15.98524858,14.94819449,16.02830348,15.77958354,15.6537146,0.042069749,-0.660906944,0.042069749,0.207368886,NA,13.7603007909877,"NS","Q7TQH0"
"1780","Q7TQK5","Ccdc93",712,12.15665195,11.63385801,14.67991988,15.52310246,14.78448149,14.86973841,13.4515975,15.31507878,14.83748011,15.06444807,0.516963661,-0.297159448,0.516963661,0.722065782,NA,2.86539983756816,"NS","Q7TQK5"
"1781","Q7TRE6","Olfr874",1355,12.09490241,14.14098949,16.34561315,17.60906328,16.84732655,17.0768156,15.12112875,16.83972049,15.96386693,15.6490035,0.098659577,-1.076274726,0.098659577,0.315323745,NA,10.0586075089455,"NS_INT","Q7TRE6"
"1782","Q7TSC1","Prrc2a",1219,12.26598,12.54928522,15.51715538,16.32735373,15.89009799,15.72879341,14.3513196,15.43184922,15.41644698,15.21597719,0.034087035,-0.76195188,0.034087035,0.185644891,NA,14.6741077345989,"NS","Q7TSC1"
"1783","Q7TSH2","Phkb",473,13.16642176,13.1503393,15.52229467,16.1882754,16.02262972,16.2664457,14.88059653,16.3159575,16.27229781,16.1313663,0.785157766,-0.099856839,0.785157766,0.879864004,NA,1.05043069345149,"NS","Q7TSH2"
"1784","Q7TSI3","Ppp6r1",945,11.20831978,10.65966264,14.43372264,15.3426613,14.73610709,14.61306304,13.11863579,14.78621421,14.71266611,14.57180018,0.289027275,-0.484059446,0.289027275,0.537969205,NA,5.39061171696524,"NS","Q7TSI3"
"1785","Q7TT37","Elp1",610,12.92798161,12.86747181,14.2181848,15.08700695,14.61211978,14.60733031,13.4621188,14.84872073,14.65793247,14.70789832,0.553138899,-0.211992883,0.553138899,0.746989565,NA,2.5716579908458,"NS","Q7TT37"
"1786","Q7TT50","Cdc42bpb",1190,12.26368562,12.70638815,15.67109221,16.31648998,15.78536529,15.95036357,14.32981649,15.79632801,15.48329078,15.20897789,0.063952496,-0.726224471,0.063952496,0.255254126,NA,11.9414250078857,"NS","Q7TT50"
"1787","Q80SU7","Gvin2",8,12.09691277,11.04165915,13.418775,13.58355293,12.85926299,13.38140776,14.28077077,15.13703115,15.73039053,14.93916596,0.002435262,1.711089932,0.002435262,0.131329092,NA,26.1345430794701,"POS","Q80SU7"
